id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_rumah_makan,alamat,tahun
5804,32,JAWA BARAT,3273,KOTA BANDUNG,SOTO BANDUNG DAN BEBEK GANETO,"JL. NARIPAN NO. 147 KEBON PISANG SUMURBANDUNG
  BANDUNG JAWA BARAT, KB. PISANG, KEC. SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT
  40112",2023
5805,32,JAWA BARAT,3273,KOTA BANDUNG,SOTO BANDUNG MA HANI,"JL. TERUSAN JAKARTA NO.3, BABAKAN SURABAYA, KEC.
  KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40291",2023
5806,32,JAWA BARAT,3273,KOTA BANDUNG,SOTO KHAS SEMARANG,"JL. BENGAWAN NO.6-2, CIHAPIT, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40114",2023
5807,32,JAWA BARAT,3273,KOTA BANDUNG,SOTO KUDUS RUMAH MAKAN,"JL. ACEH NO. 41 BABAKAN CIAMIS SUMURBANDUNG BANDUNG
  JAWA BARAT, BABAKAN CIAMIS, KEC. SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT
  40117",2023
5808,32,JAWA BARAT,3273,KOTA BANDUNG,SPECIAL AYAM GORENG KALASAN YOGYA,"JL. BOSCHA NO.8, PASTEUR, KEC. SUKAJADI, KOTA
  BANDUNG, JAWA BARAT 40161",2023
5809,32,JAWA BARAT,3273,KOTA BANDUNG,SPESIAL SOTO BOYOLALI,"AREA DEMOSS HIJAB STORE, JL. BUAH BATU NO.149,
  TURANGGA, KEC. LENGKONG, KOTA BANDUNG, JAWA BARAT 40264",2023
5810,32,JAWA BARAT,3273,KOTA BANDUNG,SPESIAL SOTO BOYOLALI,"JL. A. YANI NO.853, RW.04, PASIRLAYUNG, KEC.
  CIBEUNYING KIDUL, KOTA BANDUNG, JAWA BARAT 40125",2023
5811,32,JAWA BARAT,3273,KOTA BANDUNG,SPESIAL SOTO BOYOLALI,"JL. A.H. NASUTION JL. CIJAMBE NO.57, PASIR ENDAH,
  KEC. UJUNG BERUNG, KOTA BANDUNG, JAWA BARAT 40619",2023
5812,32,JAWA BARAT,3273,KOTA BANDUNG,SPESIAL SOTO BOYOLALI,"JL. DR. SETIABUDI NO.170F, HEGARMANAH, KEC.
  CIDADAP, KOTA BANDUNG, JAWA BARAT 40153",2023
5813,32,JAWA BARAT,3273,KOTA BANDUNG,SPESIAL SOTO BOYOLALI,"JL. TRUNOJOYO NO.25, CITARUM, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40115",2023
5814,32,JAWA BARAT,3273,KOTA BANDUNG,SPICE AFFAIR BANDUNG INDIAN FUSION CUISINE,"JL. SUKAJADI NO.186, PASTEUR, KEC. SUKAJADI, KOTA
  BANDUNG, JAWA BARAT 40162",2023
5815,32,JAWA BARAT,3273,KOTA BANDUNG,STEAK HOTEL BY HOLYCOW! TKP BANDUNG,"JL. SUKAMAJU NO.14, PASTEUR, KEC. SUKAJADI, KOTA
  BANDUNG, JAWA BARAT 40161",2023
5816,32,JAWA BARAT,3273,KOTA BANDUNG,STEAK MELETUP BY KANOPI CAFE,"JL. DR. RUM NO.8, PASIR KALIKI, KEC. CICENDO, KOTA
  BANDUNG, JAWA BARAT 40171",2023
5817,32,JAWA BARAT,3273,KOTA BANDUNG,SUBWAY - BUAH BATU,"JL. BUAH BATU NO.191, CIJAGRA, KEC. LENGKONG, KOTA
  BANDUNG, JAWA BARAT 40265",2023
5818,32,JAWA BARAT,3273,KOTA BANDUNG,SUBWAY - DIPATIUKUR,"JL. DIPATI UKUR NO.42, DAGO, KECAMATAN COBLONG,
  KOTA BANDUNG, JAWA BARAT 40132",2023
5819,32,JAWA BARAT,3273,KOTA BANDUNG,SUBWAY 23 PASKAL,"JALAN PASKAL NO.23, SINDANGJAYA, KEC. ANDIR,
  KABUPATEN BANDUNG, JAWA BARAT",2023
5820,32,JAWA BARAT,3273,KOTA BANDUNG,SUCK MY DUCK BANDUNG,"JL. SUMATERA NO.19, BRAGA, KEC. SUMUR BANDUNG, KOTA
  BANDUNG, JAWA BARAT 40111",2023
5821,32,JAWA BARAT,3273,KOTA BANDUNG,SUIS BUTCHER STEAK HOUSE,"JL. L. L. R.E. MARTADINATA NO.201, CIHAPIT, KEC.
  BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40113",2023
5822,32,JAWA BARAT,3273,KOTA BANDUNG,SULTAN AGUNG RESTO,"JL. SULTAN AGUNG NO.23, CITARUM, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40115",2023
5823,32,JAWA BARAT,3273,KOTA BANDUNG,SUMERAGI IZAKAYA (RIAU),"JL. L. L. R.E. MARTADINATA NO.55, CITARUM, KEC.
  BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",2023
5824,32,JAWA BARAT,3273,KOTA BANDUNG,SUROBOYO JAVANESE RESTAURANT,"JL. NATUNA NO.57, KB. PISANG, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40112",2023
5825,32,JAWA BARAT,3273,KOTA BANDUNG,SURYA BUNDO,"JL. IR. H. JUANDA NO.400, DAGO, KECAMATAN COBLONG,
  KOTA BANDUNG, JAWA BARAT 40135",2023
5826,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI DEN,"JL. HARIANGBANGA NO.8, TAMANSARI, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40116",2023
5827,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI HIRO 23 PASKAL,"JL. PASIR KALIKI NO.25-27, KB. JERUK, KEC. ANDIR,
  KOTA BANDUNG, JAWA BARAT 40181",2023
5828,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI HIRO DIPONEGORO BANDUNG,"JL. DIPONEGORO NO.3, CITARUM, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40115",2023
5829,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI HIRO PARIS VAN JAVA,"PARIS VAN JAVA, JL. SUKAJADI, CIPEDES, KEC.
  SUKAJADI, KOTA BANDUNG, JAWA BARAT 40162",2023
5830,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI TEI FLAMBOYANT,"FLAMBOYANT SEASON BUILDING, JL. SUKAWANGI NO.2,
  GEGERKALONG, KEC. SUKASARI, KOTA BANDUNG, JAWA BARAT 40111",2023
5831,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI TEI PARIS VAN JAVA,"PARIS VAN JAVA MALL SL-25, CIPEDES, KEC. SUKAJADI,
  KOTA BANDUNG, JAWA BARAT 40162",2023
5832,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI TEI SUMATERA,"JL. SUMATERA NO.9, BRAGA, KEC. SUMUR BANDUNG, KOTA
  BANDUNG, JAWA BARAT 40111",2023
5833,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI TEI TRANS STUDIO MALL,"TRANS STUDIO MALL, JL. GATOT SUBROTO NO.289,
  CIBANGKONG, KEC. BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40273",2023
5834,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHIGROOVE PVJ,"PARIS VAN JAVA, JL. SUKAJADI NO.131-139, CIPEDES,
  KEC. SUKAJADI, KOTA BANDUNG, JAWA BARAT 40162",2023
5835,32,JAWA BARAT,3273,KOTA BANDUNG,SWARGA LOKA RESTAURANT,"ARYADUTA BANDUNG, JL. SUMATERA NO.51, CITARUM, KEC.
  BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",2023
5836,32,JAWA BARAT,3273,KOTA BANDUNG,SWIKE WALED RUMAH MAKAN,"JL. CIHAMPELAS NO.61, TAMANSARI, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40116",2023
5837,32,JAWA BARAT,3273,KOTA BANDUNG,TA WAN - PARIS VAN JAVA,"PARIS VAN JAVA, JL. SUKAJADI NO.131-139, CIPEDES,
  KEC. SUKAJADI, KOTA BANDUNG, JAWA BARAT 40162",2023
5838,32,JAWA BARAT,3273,KOTA BANDUNG,TAMI YAKITORI,"JL. BUAH BATU NO.298A, CIJAGRA, KEC. LENGKONG, KOTA
  BANDUNG, JAWA BARAT 40267",2023
5839,32,JAWA BARAT,3273,KOTA BANDUNG,TAMI YAKITORI @ 23PASKAL,"PASKAL SHOPPING CENTER, JL. PASIR KALIKI NO.23, KB.
  JERUK, KEC. ANDIR, KOTA BANDUNG, JAWA BARAT 40182",2023
5840,32,JAWA BARAT,3273,KOTA BANDUNG,TAMIKO BY TAMI YAKITORI,"JL. ANGGREK NO.34, MERDEKA, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40113",2023
5841,32,JAWA BARAT,3273,KOTA BANDUNG,TANGGO PORK RESTO,"JL. TAMAN CIBUNUT UTARA NO.14, KB. PISANG, KEC.
  SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40112",2023
5842,32,JAWA BARAT,3273,KOTA BANDUNG,TARUMA CAFE,"ARYADUTA BANDUNG, JL. SUMATERA NO.51, CITARUM,
  BANDUNG WETAN, BANDUNG CITY, WEST JAVA 40115",2023
5843,32,JAWA BARAT,3273,KOTA BANDUNG,TEN 10 RAMEN CIWALK,"CIHAMPELAS WALK, CIPAGANTI, KECAMATAN COBLONG, KOTA
  BANDUNG, JAWA BARAT 40131",2023
5844,32,JAWA BARAT,3273,KOTA BANDUNG,TERAS MALABAR RESTO BANDUNG,"JL. MALABAR NO.2, MALABAR, KEC. LENGKONG, KOTA
  BANDUNG, JAWA BARAT 40262",2023
5845,32,JAWA BARAT,3273,KOTA BANDUNG,THE 18TH RESTAURANT AND LOUNGE,"THE TRANS LUXURY HOTEL, LANTAI 18, JL. GATOT
  SUBROTO NO.289, CIBANGKONG, KEC. BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40273",2023
5846,32,JAWA BARAT,3273,KOTA BANDUNG,THE DUCK KING PVJ,"PARIS VAN JAVA LT. GF UNIT C18 NO. 137, JL.
  SUKAJADI NO.131-139, CIPEDES, KEC. SUKAJADI, KOTA BANDUNG, JAWA BARAT 40162",2023
5847,32,JAWA BARAT,3273,KOTA BANDUNG,THE ISLAND SUKAJADI,"JL. SUKAJADI NO.5, SUKABUNGAH, KEC. SUKAJADI, KOTA
  BANDUNG, JAWA BARAT 40162",2023
5848,32,JAWA BARAT,3273,KOTA BANDUNG,THE KIOSK BRAGA,"JALAN BRAGA, BRAGA CITY WALK, LANTAI.DASAR NO.56,
  BRAGA, KEC. SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40111",2023
5849,32,JAWA BARAT,3273,KOTA BANDUNG,THE KIOSK CIHAMPELAS WALK,"JALAN CIHAMPELAS NO 160 CIHAMPELAS WALK LANTAI SL
  21, CIPAGANTI, KECAMATAN COBLONG, KOTA BANDUNG, JAWA BARAT 40131",2023
5850,32,JAWA BARAT,3273,KOTA BANDUNG,THE KIOSK SETIABUDHI,"JL. DR. SETIABUDI NO.46, HEGARMANAH, KEC. CIDADAP,
  KOTA BANDUNG, JAWA BARAT 40141",2023
5851,32,JAWA BARAT,3273,KOTA BANDUNG,THE RESTAURANT - HOTEL PADMA,"JL. RANCABENTANG NO.56-58, CIUMBULEUIT, KEC.
  CIDADAP, KOTA BANDUNG, JAWA BARAT 40142",2023
5852,32,JAWA BARAT,3273,KOTA BANDUNG,THE RESTAURANT AT THE TRANS LUXURY HOTEL BANDUNG,"TRANS STUDIO BANDUNG, LANTAI 3, JL. GATOT SUBROTO
  NO.289, CIBANGKONG, KEC. BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40273",2023
5853,32,JAWA BARAT,3273,KOTA BANDUNG,THE SQUARE RESTAURANT BANDUNG,"NO 25, JL. CIHAMPELAS NO.23, TAMANSARI, KEC.
  BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40171",2023
5854,32,JAWA BARAT,3273,KOTA BANDUNG,THEEHUIS UTC,"JL. IR. H. JUANDA NO.4, CITARUM, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40116",2023
5855,32,JAWA BARAT,3273,KOTA BANDUNG,TIGA WONTON,"PARIS VAN JAVA, CIPEDES, KEC. SUKAJADI, KOTA
  BANDUNG, JAWA BARAT 40162",2023
5856,32,JAWA BARAT,3273,KOTA BANDUNG,TILU KITCHEN AND PATISSERIE,"JL L.L.R.E.MARTADINATA NO 81,RIAU, KOTA BANDUNG,
  JAWA BARAT 40115",2023
5857,32,JAWA BARAT,3273,KOTA BANDUNG,TJENDANA BISTRO,"JL. SUKAJADI NO.181, CIPEDES, KEC. SUKAJADI, KOTA
  BANDUNG, JAWA BARAT 40162",2023
5858,32,JAWA BARAT,3273,KOTA BANDUNG,"TOASTIFY SANDWICH, BANDUNG WETAN","JL. NANAS NO.20, CIHAPIT, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40114",2023
5859,32,JAWA BARAT,3273,KOTA BANDUNG,TOBA RESTO,"JL. SOEKARNO HATTA NO.141, BABAKAN CIPARAY, KEC.
  BABAKAN CIPARAY, KOTA BANDUNG, JAWA BARAT 40223",2023
5860,32,JAWA BARAT,3273,KOTA BANDUNG,TOKIJIRO JAPANESE CUISINE,"JL. ARIA JIPANG NO.4, CITARUM, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40115",2023
5861,32,JAWA BARAT,3273,KOTA BANDUNG,TOKO BAKMIE FENG,"PS. CIHAPIT, CIHAPIT, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40114",2023
5862,32,JAWA BARAT,3273,KOTA BANDUNG,TOKO DAPUR BUNDA FACTORY OUTLET,"JL. LODAYA NO.55, MALABAR, KEC. LENGKONG, KOTA
  BANDUNG, JAWA BARAT 40262",2023
5863,32,JAWA BARAT,3273,KOTA BANDUNG,TOMODACHI PASTRY & BAKERY,"JL. IR. H. JUANDA NO.72-74, LEBAKGEDE, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40132",2023
5864,32,JAWA BARAT,3273,KOTA BANDUNG,TOUS LES JOURS,"PARIS VAN JAVA, LT.P5 CGV, JL. SUKAJADI NO.137,
  CIPEDES, KEC. SUKAJADI, KOTA BANDUNG, JAWA BARAT 40162",2023
5865,32,JAWA BARAT,3273,KOTA BANDUNG,TRIO JAYA RUMAH MAKAN PADANG,"JL. BELITUNG NO.1, MERDEKA, BANDUNG, KOTA BANDUNG,
  JAWA BARAT 40113",2023
5866,32,JAWA BARAT,3273,KOTA BANDUNG,TSUKAMIE NOODLE BAR,"JL. H. WASID NO.23, LEBAKGEDE, KECAMATAN COBLONG,
  KOTA BANDUNG, JAWA BARAT 40132",2023
5867,32,JAWA BARAT,3273,KOTA BANDUNG,UDIN RAMEN,"JL. NAGROG, RT.1, PASIRJATI, KEC. UJUNG BERUNG,
  KOTA BANDUNG, JAWA BARAT 4029",2023
5868,32,JAWA BARAT,3273,KOTA BANDUNG,UDIN RAMEN,"JL. SOEKARNO HATTA NO.590, SEKEJATI, KEC. BUAHBATU,
  KOTA BANDUNG, JAWA BARAT 40286",2023
5869,32,JAWA BARAT,3273,KOTA BANDUNG,UDIN RAMEN,"JL. A.H. NASUTION NO.920, CICAHEUM, KEC.
  KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40282",2023
5870,32,JAWA BARAT,3273,KOTA BANDUNG,UDIN RAMEN,"JL. A.H. NASUTION DEPAN BINA MARGA NO.113, SINDANG
  JAYA, KEC. ARCAMANIK, KOTA BANDUNG, JAWA BARAT 40294",2023
5871,32,JAWA BARAT,3273,KOTA BANDUNG,WARBIL AYAM PENYET SD SERANG,"JL. SADANG SERANG A NO.18, SEKELOA, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40133",2023
5872,32,JAWA BARAT,3273,KOTA BANDUNG,WARNAS SUKASARI,"JL. RAJAMANTRI WETAN DEPAN NO 17 BUAH BATU, KB.
  PISANG, KEC. SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40112",2023
5873,32,JAWA BARAT,3273,KOTA BANDUNG,WAROENG ATJEH,"JL. AMBON NO.13, CITARUM, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40115",2023
5874,32,JAWA BARAT,3273,KOTA BANDUNG,WAROENG JADOEL | BEBEK BETUTU CRISPY,"JL. SUMEDANG NO.4, KACAPIRING, KEC. BATUNUNGGAL,
  KOTA BANDUNG, JAWA BARAT 40271",2023
5875,32,JAWA BARAT,3273,KOTA BANDUNG,WAROENG PENYET,"JL. SUKAJADI NO.100, PASTEUR, KEC. SUKAJADI, KOTA
  BANDUNG, JAWA BARAT 40162",2023
5876,32,JAWA BARAT,3273,KOTA BANDUNG,WAROENG RAKJAT BANDUNG,"3JJ9+FQW, JL. BARANANG SIANG, KB. PISANG, KEC.
  SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40112",2023
5877,32,JAWA BARAT,3273,KOTA BANDUNG,WAROENG SATE KARDJAN,"JL. PASIR KALIKI NO.32, PASIR KALIKI, KEC. CICENDO,
  KOTA BANDUNG, JAWA BARAT",2023
5878,32,JAWA BARAT,3273,KOTA BANDUNG,WAROENK SATE GEMPOL,"JALAN PASAR GEMPOL BLOK 5, CITARUM, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40115",2023
5879,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG,"NO.7B/S, JL. LOMBOK, MERDEKA, SUMURBANDUNG, BANDUNG
  CITY, WEST JAVA 40113",2023
5880,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG,"JL. BRIGADIR JEND. KATAMSO NO.42-59, CIHAUR GEULIS,
  KEC. CIBEUNYING KIDUL, KOTA BANDUNG, JAWA BARAT 40122",2023
5881,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG 'TOP CADAS',"JL. A. YANI NO.534, BABAKAN SURABAYA, KEC.
  KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40281",2023
5882,32,JAWA BARAT,3273,KOTA BANDUNG,"WARTEG "" SAMI ASIH ""","JL. SULAKSANA NO.1, CICAHEUM, KEC. KIARACONDONG,
  KOTA BANDUNG, JAWA BARAT 40282",2023
5883,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG 22,"4J2V+RHH, JL. SEKEJATI V, SUKAPADA, KEC. CIBEUNYING
  KIDUL, KOTA BANDUNG, JAWA BARAT 40125",2023
5884,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG 89,"JL. PHH. MUSTOFA NO.89, SUKAPADA, KEC. CIBEUNYING
  KIDUL, KOTA BANDUNG, JAWA BARAT 40125",2023
5885,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG ABADI,"JL. RANGGAGADING NO.10, TAMANSARI, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40116",2023
5886,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG ABADI,"3MW8+6VQ, JL. A.H. NASUTION, SUKAMISKIN, KEC.
  ARCAMANIK, KOTA BANDUNG, JAWA BARAT 40195",2023
5887,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG ABADI MURNI,"4J7G+5H7, JL. CIBEUNYING KOLOT, CIGADUNG, KEC.
  CIBEUNYING KALER, KOTA BANDUNG, JAWA BARAT 40133",2023
5888,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG AERO,"JL. TUBAGUS ISMAIL NO.2 C, LEBAKGEDE, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40134",2023
5889,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG ANNISA,"JL. CIBATU RAYA NO.80, ANTAPANI TENGAH, KEC.
  ANTAPANI, KOTA BANDUNG, JAWA BARAT 40291",2023
5890,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BABAKAN SUKATMA DAN FRIED CHICKEN,"JL. A. YANI JL. BBK SUKATMA NO.915, PASIRLAYUNG,
  KEC. CIBEUNYING KIDUL, KOTA BANDUNG, JAWA BARAT 40282",2023
5891,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI,"MUSTAPA, JL. PHH. MUSTOFA, PASIRLAYUNG, CIBEUNYING
  KIDUL, BANDUNG CITY, WEST JAVA 40125",2023
5892,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI,"3JXV+GGH, JL. CIKUTRA, CIKUTRA, KEC. CIBEUNYING
  KIDUL, KOTA BANDUNG, JAWA BARAT 40124",2023
5893,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI,"4J3V+Q8F, JL. BOJONG KONENG, SUKAPADA, KEC.
  CIBEUNYING KIDUL, KOTA BANDUNG, JAWA BARAT 40191",2023
5894,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI,"JL. SULAKSANA NO.22, CICAHEUM, KEC. KIARACONDONG,
  KOTA BANDUNG, JAWA BARAT 40282",2023
5895,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI,"JL. SUBANG NO.4, ANTAPANI TENGAH, KEC. ANTAPANI,
  KOTA BANDUNG, JAWA BARAT 40291",2023
5896,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI,"JL. PURWAKARTA NO.75, ANTAPANI KIDUL, KEC.
  ANTAPANI, KOTA BANDUNG, JAWA BARAT 40291",2023
5897,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI,"JL. IBRAHIM ADJIE NO.181, BABAKAN SARI, KEC.
  KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40283",2023
5898,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI,"JL. BABAKAN SARI NO.137, BABAKAN SARI, KEC.
  KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40283",2023
5899,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI,"JL. SUKASENANG RAYA NO.11, CIKUTRA, KEC. CIBEUNYING
  KIDUL, KOTA BANDUNG, JAWA BARAT 40124",2023
5900,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI (DEPAN UNJANI),"JL. PAPANGGUNGAN NO.10, KB. KANGKUNG, KEC.
  KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40284",2023
5901,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI ARCAMANIK,"JL. ARCAMANIK ENDAH NO.87 BLOK C, SUKAMISKIN, KEC.
  ARCAMANIK, KOTA BANDUNG, JAWA BARAT 40293",2023
5902,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI BEN WAREG,"JL. PURWAKARTA NO.104, ANTAPANI KIDUL, KEC.
  ANTAPANI, KOTA BANDUNG, JAWA BARAT 40291",2023
5903,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI CIPTA RASA,"JL. KAWALUYAAN NO.57, JATISARI, KEC. BUAHBATU, KOTA
  BANDUNG, JAWA BARAT 40286",2023
5904,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI HPWBR,"JALAN KARAPITAN NO.115 A CIKAWAO LENGKONG,
  BURANGRANG, BANDUNG, KOTA BANDUNG, JAWA BARAT 40261",2023
5905,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI INDAH,"JL. BABAKAN SARI NO.119, BABAKAN SARI, KEC.
  KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40283",2023
5906,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI LENONG,"3JXX+MX5, SUKAPADA, CIBEUNYING KIDUL, BANDUNG CITY,
  WEST JAVA 40125",2023
5907,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI MAMAKE,"3MF8+H4P, JL. CIBODAS RAYA, ANTAPANI TENGAH, KEC.
  ANTAPANI, KOTA BANDUNG, JAWA BARAT 40291",2023
5908,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI RESTU IBU GRUP,"JL. ANTAPANI LAMA NO.19, ANTAPANI KULON, KEC.
  ANTAPANI, KOTA BANDUNG, JAWA BARAT 40291",2023
5909,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAHARI TULEN,"JL. NARIPAN NO.39, KB. PISANG, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40112",2023
5910,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAROKAH,"JL. BABAKAN SARI NO.75, BABAKAN SARI, KEC.
  KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40283",2023
5911,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAROKAH,"3JQV+R9W, JALAN IBRAHIM ADJI, BABAKAN SURABAYA,
  KEC. KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40272",2023
5912,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BAROKAH WARUNG NASI TEGAL,"JL. WASTUKENCANA NO.51, BABAKAN CIAMIS, KEC. SUMUR
  BANDUNG, KOTA BANDUNG, JAWA BARAT 40117",2023
5913,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BOJONG KONENG,"JL. BOJONG KONENG NO.9, SUKAPADA, KEC. CIBEUNYING
  KIDUL, KOTA BANDUNG, JAWA BARAT 40124",2023
5914,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG BRAGA JAYA,"JL. SUNIARAJA NO.25, BRAGA, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40111",2023
5915,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG CEMARA 3,"JL. KIARA CONDONG NO.36, KEBONWARU, KEC.
  BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40272",2023
5916,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG CEMARA 4,"HASAN MUSTAPA, JL. PHH. MUSTOFA NO.7, NEGLASARI,
  CIBEUNYING KALER, BANDUNG CITY, WEST JAVA 40124",2023
5917,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG CIATEUL,"JL. IBU INGGIT GARNASIH NO.89, CIATEUL, KEC. REGOL,
  KOTA BANDUNG, JAWA BARAT 40252",2023
5918,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG CIHAMPELAS JAYA,"JL. CIHAMPELAS NO.49-55, TAMANSARI, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40116",2023
5919,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG CINTAASIH,"JL. LASWI NO.247, SAMOJA, KEC. BATUNUNGGAL, KOTA
  BANDUNG, JAWA BARAT 40273",2023
5920,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG CITRA BAHARI,"JL. GAJAH NO.5, TURANGGA, KEC. LENGKONG, KOTA
  BANDUNG, JAWA BARAT 40262",2023
5921,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG FAMILY,"JL. A.H. NASUTION NO.93, RW.04, JATIHANDAP, KEC.
  MANDALAJATI, KOTA BANDUNG, JAWA BARAT 40291",2023
5922,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG HASANAH,"HASAN MUSTAPA, JL. PHH. MUSTOFA NO.166, PADASUKA,
  CIBEUNYING KIDUL, BANDUNG CITY, WEST JAVA 40125",2023
5923,32,JAWA BARAT,3273,KOTA BANDUNG,WARTEG IBU BROTO,"3JM9+2M3, ALUN ALUN BELAKANG JIWASRAYA, KB. PISANG,
  KEC. SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40112",2023
